id,location_id,address_1,address_2,city,state_province,postal_code,country
47,137718,Verizon - Administrative Services,2510 Riva Road,Baltimore,MD,21401,US
48,137793,1301 Continental Drive,Suite 103,Abingdon,MD,21009,US
49,137791,745 West Fayette Street,,Baltimore,MD,21201-1111,US
50,138931,818 North Collington Avenue,,Baltimore,MD,21205,US
51,138789,7507 Standish Place,,Gaithersburg,MD,20855,US
52,139019,2714 Hudson Street,,Baltimore,MD,21224,US
53,138154,1100 N. Eutaw Street,Room 606,Baltimore,MD,21201,US
54,139564,231 E. Baltimore Street,Suite 800,Baltimore,MD,21202,US
55,138886,1717 Gwynn Oak Avenue,,Baltimore,MD,21207,US
56,138338,511 S. Crain Highway,,Baltimore,MD,21061,US
57,138005,6569 N. Charles Street,Suite 305,Baltimore,MD,21204,US
58,138762,1314 Bedford Avenue,Suite 210,Baltimore,MD,21208,US
59,139783,"2901 14Th Street, Nw",,WASHINGTON,DC,20009,US
60,137705,P.O. Box 1475,,Baltimore,MD,21203,US
61,137699,9835 Greenside Drive,,Cockeysville,MD,21030,US
62,139238,6002 Hunt Club Lane,,Baltimore,MD,21210,US
63,137721,1429 Mcculloh Street,,Baltimore,MD,21217,US
64,137925,601 N. Schroeder Street,,Baltimore,MD,21217,US
65,139432,3610 Milford Mill Road,Suite 2D,Randallstown,MD,21244,US
66,138056,2201 Argonne Drive,,Baltimore,MD,21218-1627,US
67,139598,4213 Loch Raven Blvd.,,Baltimore,MD,21218-1409,US
68,138431,"2601 Ulman Avenue, Rear",,Baltimore,MD,21215,US
69,137690,Baltimore City Public Schools,200 E. North Avenue,Baltimore,MD,21202,US
70,138334,635 West Lexington Street,,Baltimore,MD,21201-1571,US
71,138493,701 W. Pratt Street,,Baltimore,MD,21201,US
72,139127,515 South Haven Street,,Baltimore,MD,21224,US
73,138780,8720 Philadelphia Road,,Baltimore,MD,21237,US
74,139131,2101 Garrison Blvd.,,Baltimore,MD,21216,US
75,138366,2500 West Lombard Street,,Baltimore,MD,21223,US
76,139824,501 Hampton Lane,,Towson,MD,21286,US
77,138018,5807 Harford Road,,Baltimore,MD,21214-1895,US
78,139037,2901 Druid Park Drive,Suite A204,Baltimore,MD,21215,US
79,137696,6401 York Road,,Baltimore,MD,21212,US
80,138174,6 Saint Paul Street,Suite 2102,Baltimore,MD,21202-1608,US
81,137793,2600 Pot Spring Road,,Timonium,MD,21093,US
82,139143,1300 North Eden Street,,Baltimore,MD,21213,US
83,137696,6401 York Road,,Baltimore,MD,21212,US
84,139683,10001 Derekwood Lane,Suite 200,Upper Marlboro,MD,20716,US
85,137894,31 Hopkins Plaza,Suite 1229,Baltimore,MD,21201-2825,US
86,137693,4423 Bucks Schoolhouse Road,,Baltimore,MD,21237,US
87,138761,330 N. Howard Street,,Baltimore,MD,21201,US
88,137628,3600 Clipper Mill Road,Suite 350,Baltimore,MD,21211,US
89,137824,29449 Charlotte Hall Road,,Charlotte Hall,MD,20622,US
90,138143,190 West Ostend Street,Suite 201,Baltimore,MD,21230,US
91,137689,500 E. Baltimore Street,,Baltimore,MD,21202,US
92,137686,501 E. Fayette Street,Room 207,Baltimore,MD,21202,US
93,138178,1777 Reisterstown Road,Suite 199,Baltimore,MD,21208,US
94,139131,201 E. Baltimore Street,Suite 950,Baltimore,MD,21202,US
95,138704,6000 Metro Drive,Suite 101,Baltimore,MD,21215,US
96,137744,New Metropolitan Church,1501 Mcculloh Street,Baltimore,MD,21217,US
97,138550,1200 Mondawmin Concourse,"Mondawmin Mall, Lower Level, Rm1128",Baltimore,MD,21215,US
98,138626,200 Baltimore Street,P.O. Box 2150 (Mailing Address),La Plata,MD,20646,US
99,138250,41660 Park Avenue,P.O. Box 1245,Leonardtown,MD,20650,US
100,138695,9505 Reisterstown Road,Suite 1 North,Owings Mills,MD,21117,US
101,137878,511 E. Baltimore Street,,Baltimore,MD,21202,US
102,137894,31 Hopkins Plaza,Suite 1229,Baltimore,MD,21201-2825,US
103,138381,315 North Calvert,,Baltimore,MD,21202,US
104,139189,13-19 S. Fulton Avenue,,Baltimore,MD,21223,US
105,138152,611 S. Charles St.,4Th Floor,Baltimore,MD,21230,US
106,138132,531 Legion Drive,,Havre de Grace,MD,21078,US
107,138939,403 A Old Stage Road,,Glen Burnie,MD,21061,US
108,137809,300 Lennox Avenue,,Towson,MD,21286,US
109,137683,1400 Orleans Street,(Dunbar High School),Baltimore,MD,21231,US
110,137683,3411 Bank Street,,Baltimore,MD,21224,US
111,139173,2620 Wilkins Avenue,P.O. Box 2298,Baltimore,MD,21223,US
112,137935,7000 Security Blvd,Suite 302,Gwynn Oak,MD,21244,US
113,137713,3300 Gaither Road,,Baltimore,MD,21244,US
114,138588,200 S. Arlington Avenue,,Baltimore,MD,21223,US
115,139074,14045 Mantua Mill Road,,Reisterstown,MD,21136,US
116,139411,3106 Pinkney Road,,Baltimore,MD,21215,US
117,137939,146 Bedford Street (Do Not Give Out,,Cumberland,MD,21502,US
118,137736,2000 West Baltimore Street,,Baltimore,MD,21223,US
119,137793,111 W. Mulberry Street,,Baltimore,MD,21201,US
120,139131,210 Guilford Avenue,3Rd Floor,Baltimore,MD,21202,US
121,137697,6401 York Road,3Rd Floor,Baltimore,MD,21212,US
122,139131,620 North Caroline Street,Room 200,Baltimore,MD,21205,US
123,138765,300 St. Luke Circle,,Westminster,MD,21158,US
124,137593,P.O. Box 6003,,Rockville,MD,20849-6003,US
125,139453,Po Box 322,,Brooklandville,MD,21022-9998,US
126,137696,6401 York Road,,Baltimore,MD,21212,US
127,138404,7601 Osler Drive,,Towson,MD,21204,US
128,138261,4120 Patterson Avenue,,Baltimore,MD,21215,US
129,138491,1415 Maryland Avenue,,Baltimore,MD,21201,US
130,139280,3411 Bank Street,,Baltimore,MD,21224,US
131,139274,22 Light Street,,Baltimore,MD,21202,US
132,139597,100 Church Alley,,Chestertown,MD,21620,US
133,138887,25 N. Caroline Street,,Baltimore,MD,21231,US
134,137858,6600 Wycombe Way,Hillendale Gate,Baltimore,MD,21234,US
135,138019,4536 Harford Road,,Baltimore,MD,21214,US
136,139829,6724 Baltimore Avenue,,Hyattsville,MD,20782,US
137,137621,7701 Wise Avenue,Suite 206,Baltimore,MD,21222-3228,US
138,137694,611 Central Avenue,,Towson,MD,21204,US
139,138700,100 Light Street,12Th Floor,Baltimore,MD,21202,US
140,138239,301 Hospital Drive,,Glen Burnie,MD,21061,US
141,138117,3400 N. Charles St.,2Nd Floor Levering Hall,Baltimore,MD,21218,US
142,138171,409 Washington Avenue,Suite Ll8,Towson,MD,21204,US
143,138218,12728 Manor Road,Mt. Zion A.M.E. Church Hall,Glen Arm,MD,21057,US
144,137949,911 Mace Avenue,,Baltimore,MD,21221,US
145,137955,2035 York Road,,Lutherville,MD,21093-4229,US
146,137717,425 N. Chester Street,,Baltimore,MD,21231-1635,US
147,138645,28 E. Ostend Street.,,Baltimore,MD,21230,US
148,138304,201 St. Paul Place,,Baltimore,MD,21202,US
149,138215,10 E. Mt. Vernon Place,,Baltimore,MD,21202-2309,US
150,139296,2641 Maryland Avenue,,Baltimore,MD,21218,US
151,138995,108 West Centre Street,,Baltimore,MD,21201-,US
152,139346,2300 N. Charles Street,2Nd Floor,Baltimore,MD,21218,US
153,137733,733 W. 40Th Street,Suite 10,Baltimore,MD,21211,US
154,138402,740 N. Calvert Street,,Baltimore,MD,21202,US
155,137699,700 E. Joppa Road,,Towson,MD,21286,US
156,137676,7215 York Road,,Baltimore,MD,21212,US
157,138429,2907 Dunleer Road,,Baltimore,MD,21222,US
158,138152,201 W. Preston Street,,Baltimore,MD,21201,US
159,138182,100 W. 23Rd. Street,,Baltimore,MD,21218,US
160,139238,6002 Hunt Club Lane,,Baltimore,MD,21210,US
161,139557,1200 N Collington Avenue,,Baltimore,MD,21213,US
162,138775,5750 Park Heights Avenue,,Baltimore,MD,21215,US
163,138099,1750 E. Fairmount Avenue,,Baltimore,MD,21231,US
164,139107,Chester Building,"8600 Lasalle Road, Suite 382",Towson,MD,21286,US
165,137790,211 Greenwood Avenue,,Westminster,MD,21157,US
166,139711,105 Chesapeake Avenue,Suite 300,Towson,MD,21204,US
167,139040,1300 Fulton Avenue,,Baltimore,MD,21217,US
168,137725,1631 East Federal Street,,Baltimore,MD,21213,US
169,138889,"6200 2Nd Street, Nw",,Washington,DC,20011,US
170,138335,1025 St. Paul Street,,Baltimore,MD,21202,US
171,138719,1200 N. Collington Avenue,,Baltimore,MD,21213,US
172,139384,,,Washington,DC,20528,US
173,137793,St. Clements Church,2700 Washington Avenue,Baltimore,MD,21227,US
174,138092,600 North Wolfe Street,Carnegie 3,Baltimore,MD,21287,US
175,138595,4 S. Frederick Street,Suite 100,Baltimore,MD,21202,US
176,137660,714 Baltimore & Annapolis Blvd.,,Severna Park,MD,21146,US
177,138741,10025 Governor Warfield Parkway,Suite 102,Columbia,MD,21044,US
178,138380,110 E. West Street,,Baltimore,MD,21230-4314,US
179,137844,317 Dolphin Street,,Baltimore,MD,21217,US
180,139724,7500 Security Boulevard,,Baltimore,MD,21244-1850,US
181,137908,2660 Yorkway,,Baltimore,MD,21222-4432,US
182,138325,2100 E. Madison Street,,Baltimore,MD,21205,US
183,137891,300 N. Gay Street,,Baltimore,MD,21202,US
184,139445,300 E. Joppa Road,Suite 1000,Towson,MD,21286-3020,US
185,137920,7414 Ellen Avenue,,Baltimore,MD,21219-2120,US
186,138604,P.O. Box 26145,,Baltimore,MD,21210,US
187,138353,1355 Homestead Street,,Baltimore,MD,21218,US
188,139296,"1704 17Th Street, Ne",,Washington,DC,20002,US
189,139621,626 Washington Avenue,,Hagerstown,MD,21740,US
190,139800,1314 Bedford Avenue,Suite 210,Baltimore,MD,21208,US
191,138038,111 Park Avenue,,Baltimore,MD,21201,US
192,138468,524 North Charles Street,,Baltimore,MD,21201,US
193,138192,1121 W. Lanvale Street,,Baltimore,MD,21217,US
194,139309,P.O. Box 42678,,Towson,MD,21284,US
195,139594,120 South Central Ave.,,Baltimore,MD,21231,US
196,137696,Drumcastle Center,6401 York Road,Baltimore,MD,21212,US
197,138237,5401 Frankford Ave.,,Baltimore,MD,21206-6139,US
198,138690,8503 Lasalle Road,,Towson,MD,21286,US
199,139639,2700 Spellman Road,,Baltimore,MD,21225,US
200,139081,14 S. Broadway,,Baltimore,MD,21231,US
201,139406,1004 Frederick Road,,Catonsville,MD,21228,US
202,138338,2700 W. Patapsco Avenue,,Baltimore,MD,21230-2702,US
203,138550,9314 Piscataway Road,,Clinton,MD,20735,US
204,138940,175 W. Ostend Street,Suite 100,Baltimore,MD,21230,US
205,137856,1000 Cathedral Street,,Baltimore,MD,21201,US
206,139202,Mercy Hospital - Prof. Office Bldg.,"301 St. Paul Place, Suite 912",Baltimore,MD,21202,US
207,138780,1732 Dunwoody Road,,Towson,MD,21234,US
208,139347,1729 St. Paul Street,,Baltimore,MD,21202,US
209,137709,3 S. Frederick Street,Suite 801,Baltimore,MD,21202,US
210,138431,320 Cathedral Street,,Baltimore,MD,21201,US
211,139558,"A.A. Co. Economic Opportunity, Inc.",251 West Street,Annapolis,MD,21401,US
212,138047,408 S. Chester Street,,Baltimore,MD,21231,US
213,138872,3723 Old Court Road,Suite 205,Pikesville,MD,21208,US
214,138796,246 Main Street,,Reisterstown,MD,21136,US
215,138804,2990 S. Hanover Street,,Baltimore,MD,21225,US
216,137793,725 Fallsway,,Baltimore,MD,21202,US
217,137924,400 Cathedral Street,,Baltimore,MD,21201-4484,US
218,139354,5701 York Road,,Baltimore,MD,21212,US
219,139211,137 Mitchells Chance Rd,Suite 180,Annapolis,MD,21037,US
220,137861,841 E. Chase Street,,Baltimore,MD,21202,US
221,138569,850 S. Rolling Road,,Catonsville,MD,21228,US
222,138297,204 E. 25Th Street,,Baltimore,MD,21218,US
223,138770,10533 Green Mt. Circle,,Columbia,MD,21044,US
224,137871,408 Eastern Boulevard,,Baltimore,MD,21221,US
225,138148,6 St. Paul Street,Suite 900,Baltimore,MD,21202,US
226,139557,5010 Bowleys Lane,,Baltimore,MD,21206,US
227,138014,1104-1106 West 36Th Street,,Baltimore,MD,21211,US
228,138501,6401 Beckley Street,,Baltimore,MD,21224-6502,US
229,138018,5807 Harford Road,,Baltimore,MD,21214-1895,US
230,138179,1 N. Charles Street,Suite 222,Baltimore,MD,21201,US
231,138460,8611 Church Lane,,Randallstown,MD,21133,US
232,138570,7425 Macarthur Boulevard,,Cabin John,MD,20818,US
233,139740,904 Washington Blvd,,Baltimore,MD,21230,US
234,137935,4236 Pimlico Road,,Baltimore,MD,21215,US
235,138751,1850 York Road,Suite D,Timonium,MD,21093,US
236,139130,5Th Regiment Armory,"29Th Division Street, M23",Baltimore,MD,21201-2288,US
237,137877,4119 E. Lombard Street,,Baltimore,MD,21231-2405,US
238,139203,6525 N. Charles Street,,Towson,MD,21204,US
239,139378,6 Yorkway,,Dundalk,MD,21222,US
240,138002,6601 Frederick Road,,Baltimore,MD,21228-0711,US
241,138901,9601 Pulaski Park Drive,Suite 416,Middle River,MD,21220,US
242,138584,301 W. Preston Street,Room 900,Baltimore,MD,21201,US
243,138676,7300 Van Dusen Road,,Laurel,MD,20707,US
244,137793,2300 Dulaney Valley Road,,Timonium,MD,21093,US
245,139740,904 Washington Blvd.,,Baltimore,MD,21230,US
246,139756,2205 West North Ave,,Baltimore,MD,21216,US
247,139787,11112 Gilroy Road,Suite 104,Hunt Valley,MD,21031,US
248,138725,P.O. Box 625,,Brooklandville,MD,21022,US
249,139051,2100 North Charles Street,,Baltimore,MD,21218,US
250,137748,6200 N. Charles Street,,Baltimore,MD,21212,US
251,138239,301 Hospital Drive,,Glen Burnie,MD,21061,US
252,138393,321 E. 25Th Street,,Baltimore,MD,21218,US
253,139582,1600 Rutland Avenue,,Baltimore,MD,21213,US
254,137683,621 North Eden Street,,Baltimore,MD,21205,US
255,139097,1025 South Potomac Street,,Baltimore,MD,21223,US
256,139398,700 East Joppa Road,,Towson,MD,21286-5500,US
257,137697,13800 Manor Road,,Baldwin,MD,21013,US
258,138551,"1220 B East Joppa Road, Suite 433",,Towson,MD,21286,US
259,139806,19 Bond Street,Westminster Church Of The Brethren,Westminster,MD,21157,US
260,138834,"8900 Edgeworth Drive, Suite G",,Capitol Heights,MD,20743,US
261,138549,401 Bosley Avenue,Room 101,Towson,MD,21204,US
262,137713,3300 Gaither Road,,Baltimore,MD,21244,US
263,138110,700 W. 40Th Street,,Baltimore,MD,21211-2199,US
264,137935,7000 Security Boulevard,Suite 302,Baltimore,MD,21244,US
265,138719,1211 Druid Hill Avenue,,Baltimore,MD,21217,US
266,137678,111 North Calvert Street,Suite 629,Baltimore,MD,21202,US
267,138404,7601 Osler Drive,,Towson,MD,21204,US
268,137858,2903 Bero Road,,Lansdowne,MD,21227,US
269,138338,1114 N. Calvert St.,,Baltimore,MD,21202-3875,US
270,138116,"606 Cherry Hill Road, 2Nd Floor",,Baltimore,MD,21225,US
271,138719,1500 Harlem Avenue,Harlem Park Community School,Baltimore,MD,21217,US
272,138238,2100 N. Monroe Street,,Baltimore,MD,21217,US
273,138392,900 Caton Avenue,,Baltimore,MD,21229,US
274,139079,524 Maryland Avenue,,Essex,MD,21221,US
275,138151,301 W. Preston Street,Room 1008 A,Baltimore,MD,21201-2365,US
276,139266,7702 Dunmanway,,Dundalk,MD,21222,US
277,137782,200 Memorial Ave.,,Westminster,MD,21157,US
278,138453,1900 North Broadway,Suite 100,Baltimore,MD,21213,US
279,138128,1840 N. Aisquith Street,,Baltimore,MD,21202,US
280,138450,1515 W. North Avenue,,Baltimore,MD,21217,US
281,137856,1000 Cathedral Street,,Baltimore,MD,21201,US
282,137749,3215 W. Belvedere Avenue,,Baltimore,MD,21215,US
283,138475,10 S. Howard Street,Suite 6220,Baltimore,MD,21201,US
284,138146,3011 Montebello Terrace,,Baltimore,MD,21214,US
285,139145,6912 Schissler Road,,Woodlawn,MD,21207,US
286,139184,540 E. Belvedere Ave.,Suite 201,Baltimore,MD,21212,US
287,138493,29 South Paca Street,,Baltimore,MD,21201,US
288,138795,405 E. Joppa Road,Suite 301,Towson,MD,21286-5478,US
289,137624,110 E. Pennsylvania Avenue,,Towson,MD,21286,US
290,138027,119 S. Hays Street,Suite 230,Bel Air,MD,21014,US
291,138493,"630 W. Fayette Street, 1St Floor",Walter P. Carter Building,Baltimore,MD,21201,US
292,138066,8492 Baltimore National Pike,Suite 103,Ellicott City,MD,21043,US
293,138240,2225 N. Charles Street,,Baltimore,MD,21218,US
294,137871,7905B Harford Road,,Baltimore,MD,21234,US
295,138916,2114 N. Charles Street,Suite 100,Baltimore,MD,21218,US
296,138149,608 Water Street,,Baltimore,MD,21202-4079,US
297,138015,3449 Falls Road,,Baltimore,MD,21211,US
298,138017,12039 Reisterstown Road,,Reisterstown,MD,21136,US
299,138150,217 E. Redwood Street,23Rd Floor,Baltimore,MD,21202,US
300,138178,31 Hopkins Plaza,Room 1231,Baltimore,MD,21201,US
301,138250,7701 Dunmanway,,Dundalk,MD,21222,US
302,137925,601 N. Schroeder Street,,Baltimore,MD,21217,US
303,138382,140 W. West Street,,Baltimore,MD,21230,US
304,139141,2901 E. Baltimore Street,,Baltimore,MD,21224,US
305,139369,28 East Ostend Street,Suite 303,Baltimore,MD,21230,US
306,137860,725 Main Street,,Reisterstown,MD,21136-2511,US
307,139211,410 Malcolm Drive,Suite C,Westminster,MD,21157,US
308,139037,737 W. Lombard St.,Room 240,Baltimore,MD,21201,US
309,138099,707 North Broadway,,Baltimore,MD,21205,US
310,137856,10 North Calvert St.,Suite 300,Baltimore,MD,21202,US
311,139203,6525 N. Charles St.,,Towson,MD,21204,US
312,138092,600 Wolfe Street,,Baltimore,MD,21287,US
313,139346,2300 N. Charles Street,,Baltimore,MD,21218,US
314,137708,7311 Harford Road,,Baltimore,MD,21234,US
315,138871,222 North Carrollton Avenue,,Baltimore,MD,21223,US
316,138048,1800 North Charles Street,Suite 206,Baltimore,MD,21201-4403,US
317,138821,4920 Niagara Road,Suite 101,College Park,MD,20740,US
318,139829,6724 Baltimore Avenue,,University Park,MD,20782,US
319,138772,1135 Business Parkway South,Suite 60,Westminster,MD,21157,US
320,137736,2401 W. Baltimore Street,,Baltimore,MD,21223,US
321,137696,6401 York Road,,Baltimore,MD,21212,US
322,138039,1001 Cathedral Street,,Baltimore,MD,21201-4905,US
323,139278,Sojourner Douglass College,"200 N. Central Ave., 1St Fl., #114",Baltimore,MD,21205,US
324,138890,1505 Eutaw Place,,Baltimore,MD,21217,US
325,139782,3700 Eastern Avenue,,Baltimore,MD,21224,US
326,139151,301 West Preston Street,Suite 1007,Baltimore,MD,21201-2374,US
327,138492,6615 Reisterstown Road,Suite 201,Baltimore,MD,21215,US
328,137705,P.O. Box 1475,,Baltimore,MD,21203,US
329,137909,7201 Rossville Blvd.,,Baltimore,MD,21237,US
330,137921,1912 Liberty Road,Country Village Center,Eldersburg,MD,21784-6601,US
331,139040,1530 Presstman Street,,Baltimore,MD,21217,US
332,137793,2015 20Th Street,,Fort Meade,MD,20755,US
333,137793,15 E. Main Street,,Westminster,MD,21157,US
334,138893,555 W. Towsontown Blvd.,,Baltimore,MD,21204,US
335,139556,701 S. Charles St.,,Baltimore,MD,21230,US
336,138775,5750 Park Heights Ave.,Suite 286,Baltimore,MD,21215,US
337,139106,5828 York Road,,Baltimore,MD,21212,US
338,137791,745 West Fayette St.,,Baltimore,MD,21201-1111,US
339,138717,10 S. Howard Street,3Rd Floor,Baltimore,MD,21201,US
340,138611,1211 Cathedral Street,,Baltimore,MD,21201,US
341,139413,720 Rutland Avenue,,Baltimore,MD,21205,US
342,139686,5603 N. Charles Street,Church Of The Redeemer,Baltimore,MD,21210,US
343,139347,1729 St. Paul Street,,Baltimore,MD,21202,US
344,138431,400 S. Bond Street,,Baltimore,MD,21231,US
345,137698,105 W. Chesapeake Avenue,Suite 301,Towson,MD,21204,US
346,139355,17 West Mulberry Street,,Baltimore,MD,21201,US
347,137677,8203 Harford Road,,Baltimore,MD,21234-5888,US
348,138428,7910 Belair Road,,Baltimore,MD,21236,US
349,139336,Mt. Sinai Baptist Church,922 E. Preston Street,Baltimore,MD,21202,US
350,139369,28 East Ostend Street,Suite 303,Baltimore,MD,21202,US
351,138351,1701 Allen Court (Mailing Address),,Bel Air,MD,21015,US
352,137979,305 West Chesapeake Avenue,Suite 115,Baltimore,MD,21204,US
353,137999,St. Mary's Church,5502 York Road,Baltimore,MD,21212,US
354,138092,2400 Broening Highway,,Baltimore,MD,21224,US
355,138171,2700 N. Charles Street,Suite 203,Baltimore,MD,21218,US
356,137948,525 N. Caroline Street,,Baltimore,MD,21205,US
357,138190,321 N. Calvert Street,2Nd Floor,Baltimore,MD,21202,US
358,139405,6206 Pilgrim Road,,Baltimore,MD,21214,US
359,137954,4711 Edmondson Avenue,,Baltimore,MD,21229,US
360,138644,40 Church Lane,,Cockeysville,MD,21030,US
361,138303,370 Shore Acres Rd.,,Arnold,MD,21012,US
362,137992,5620 The Alameda,,Baltimore,MD,21239,US
363,138490,650 W. Baltimore Street,,Baltimore,MD,21201,US
364,138159,"200 W. Baltimore Street, 9Th Floor",,Baltimore,MD,21201,US
365,138190,2300 Dulaney Valley Road,,Timonium,MD,21093,US
366,139281,149 N. Luzerne Avenue,,Baltimore,MD,21224,US
367,139313,4604 W. Caroline Avenue,,Beltsville,MD,20705-2555,US
368,137620,1404 South Charles Street,,Baltimore,MD,21230,US
369,137935,4623 Falls Road,,Baltimore,MD,21209,US
370,137706,2323 Orleans Street,,Baltimore,MD,21224,US
371,138306,730 Ashburton Street,,Baltimore,MD,21216,US
372,137833,2005 E. Chase Street,,Baltimore,MD,21213-3395,US
373,138152,500 N. Calvert Street,"5Th Floor, Shillman Building",Baltimore,MD,21202,US
374,138243,3319 West Belvedere Avenue,,Baltimore,MD,21215,US
375,138360,2300 N. Charles Street,2Nd Floor,Baltimore,MD,21218,US
376,138613,1801 Glen Keith Blvd.,Loch Raven Elementary School,Towson,MD,21234,US
377,138493,105 Penn Street,,Baltimore,MD,21201-1090,US
378,137696,6401 York Road,,Baltimore,MD,21212,US
379,139075,Somerset Community,200 Esquith Monument Street,Baltimore,MD,21213,US
380,137686,1920 North Broadway,,Baltimore,MD,21213,US
381,138664,"1726 M Street, Nw",Suite 400,Washington,DC,20036,US
382,137591,1142 N. Fulton Avenue,,Baltimore,MD,21217,US
383,138234,1401 Hollins Street,,Baltimore,MD,21223,US
384,139130,5Th Regiment Armory,29Th Division Street,Baltimore,MD,21201-2288,US
385,137706,3120 Erdman Avenue,,Baltimore,MD,21213,US
386,139749,3701 9Th Street,,Baltimore,MD,21225,US
387,139104,6419 York Road,,Baltimore,MD,21212,US
388,138886,9104 Red Branch Road,,Columbia,MD,21045,US
389,137783,290 S. Center Street,,*Unknown*,MD,21157,US
390,139374,9650 Basket Ring Road,,Columbia,MD,21045-3421,US
391,137680,2901 Liberty Heights Avenue,,Baltimore,MD,21215,US
392,139028,3921 Old York Road,,Baltimore,MD,21218,US
393,137712,512 Orchard Street,,Baltimore,MD,21201,US
394,138722,P.O. Box 10822,,Towson,MD,21234,US
395,138318,11435 Cronhill Drive,,Owings Mills,MD,21117-2220,US
396,138799,3304 Woodside Avenue,,Baltimore,MD,21234,US
397,138034,St. Joseph Home Care,"8003 Corporate Drive, Suite G",Baltimore,MD,21236,US
398,137895,105 S. Mount Street,P.O. Box 4435,Baltimore,MD,21223-0435,US
399,138175,1100 Baltimore Boulevard,,Westminster,MD,21157,US
400,139379,2308 North Fulton Avenue,,Baltimore,MD,21217,US
401,138132,438 Eastern Boulevard,,Essex,MD,21221,US
402,137700,320 York Road,,Towson,MD,21204,US
403,139296,"1933 Montana Avenue, Ne",,Washington,DC,20002,US
404,138940,175 W. Ostend Street,Suite 100,Baltimore,MD,21230,US
405,137706,1245 Eastern Boulevard,,Essex,MD,21221,US
406,138581,,,Baltimore,MD,21237,US
407,137793,3320 Benson Avenue,,Baltimore,MD,21227-1035,US
408,139733,2300 Garrison Blvd.,Suite 270,Baltimore,MD,21216,US
409,137699,2301 Alma Road,,Halethorpe,MD,21227,US
410,139571,6931 Arlington Road,,Bethesda,MD,20814,US
411,139175,3326 Keswick Road,,Baltimore,MD,21211,US
412,139124,2500 E. Northern Parkway,,Baltimore,MD,21214,US
413,139048,16 W. 25Th Street,,Baltimore,MD,21218,US
414,138677,"111 Michigan Avenue, N.W.",,Washington,DC,20010,US
